,index,t_bett,t_motor,t_spindle,M8,M121,M127,M7,given2model,date,welle_z,prediction,DRZ2,interpolated_welle_z
1138,1138,22.4,55.0,24.8,0.0,0.0,0.0,0.0,True,2023-02-25 11:35:52.104,0.02217773348093033,0.02355700874328613,6000.3662109375,0.021708983927965164
1139,1139,22.4,55.0,24.7,0.0,0.0,0.0,0.0,True,2023-02-25 11:35:57.107,0.02217773348093033,0.02355729866027832,6000.3662109375,0.021682942286133766
1140,1140,22.4,54.9,24.7,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:02.143,0.02217773348093033,0.023556798934936524,6000.3662109375,0.021656900644302368
1141,1141,22.4,54.85,24.7,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:07.205,0.02217773348093033,0.02355995750427246,6000.3662109375,0.02163085900247097
1142,1142,22.4,54.31,24.7,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:12.253,0.02217773348093033,0.023560800552368165,6000.3662109375,0.021604817360639572
1143,1143,22.4,54.26,24.7,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:17.262,0.02217773348093033,0.023560823440551756,6000.3662109375,0.021578775718808174
1144,1144,22.4,54.65,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:22.301,0.021552734076976776,0.023571802139282227,5999.45068359375,0.021552734076976776
1145,1145,22.4,54.47,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:27.352,0.021552734076976776,0.023580543518066405,5999.45068359375,0.02149251274143656
1146,1146,22.4,54.32,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:32.375,0.021552734076976776,0.02358424949645996,5999.45068359375,0.021432291405896347
1147,1147,22.4,54.2,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:37.379,0.021552734076976776,0.023586946487426756,5999.45068359375,0.02137207007035613
1148,1148,22.4,54.1,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:42.429,0.021552734076976776,0.023593244552612306,5999.45068359375,0.021311848734815914
1149,1149,22.3,54.01,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:47.530,0.021552734076976776,0.02360024833679199,5999.45068359375,0.0212516273992757
1150,1150,22.4,54.0,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:52.550,0.021552734076976776,0.023597578048706054,5999.45068359375,0.021191406063735485
1151,1151,22.4,53.89,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:36:57.557,0.021552734076976776,0.02359537887573242,5999.45068359375,0.02113118472819527
1152,1152,22.4,53.85,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:02.620,0.021552734076976776,0.02359023666381836,5999.45068359375,0.021070963392655056
1153,1153,22.4,53.75,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:07.653,0.021552734076976776,0.023595184326171876,5999.45068359375,0.02101074205711484
1154,1154,22.4,53.7,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:12.692,0.021552734076976776,0.023590381622314454,5999.45068359375,0.020950520721574623
1155,1155,22.4,53.69,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:17.767,0.021552734076976776,0.023585853576660157,5999.45068359375,0.02089029938603441
1156,1156,22.4,53.6,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:22.778,0.021552734076976776,0.023570537567138672,5999.45068359375,0.020830078050494194
1157,1157,22.4,53.6,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:27.816,0.021552734076976776,0.023579029083251952,5999.45068359375,0.020769856714953978
1158,1158,22.4,53.6,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:32.889,0.021552734076976776,0.02358799743652344,5999.45068359375,0.020709635379413765
1159,1159,22.4,53.52,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:37.912,0.021552734076976776,0.023573301315307618,5999.45068359375,0.02064941404387355
1160,1160,22.4,53.5,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:42.933,0.021552734076976776,0.023559410095214842,5999.45068359375,0.020589192708333332
1161,1161,22.4,53.43,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:47.936,0.021552734076976776,0.023543996810913084,5999.45068359375,0.02052897137279312
1162,1162,22.3,53.43,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:52.977,0.021552734076976776,0.02352978515625,5999.45068359375,0.020468750037252903
1163,1163,22.4,53.4,24.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:37:58.008,0.021552734076976776,0.023512285232543947,5999.45068359375,0.020408528701712687
1164,1164,22.3,53.4,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:03.062,0.021552734076976776,0.023497077941894533,5999.45068359375,0.020348307366172474
1165,1165,22.3,53.4,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:08.073,0.021552734076976776,0.02348203468322754,5999.45068359375,0.020288086030632257
1166,1166,22.4,52.86,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:13.075,0.021552734076976776,0.023479190826416016,5999.45068359375,0.02022786469509204
1167,1167,22.4,52.8,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:18.155,0.021552734076976776,0.023475168228149414,5999.45068359375,0.02016764335955183
1168,1168,22.4,53.14,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:23.200,0.020107422024011612,0.023478298187255858,6001.16748046875,0.020107422024011612
1169,1169,22.4,53.01,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:28.207,0.020107422024011612,0.023490026473999025,6001.16748046875,0.020071207856138546
1170,1170,22.4,52.91,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:33.233,0.020107422024011612,0.02350240135192871,6001.16748046875,0.020034993688265484
1171,1171,22.3,52.9,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:38.289,0.020107422024011612,0.023492033004760743,6001.16748046875,0.019998779520392418
1172,1172,22.4,52.8,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:43.394,0.020107422024011612,0.023515392303466796,6001.16748046875,0.019962565352519352
1173,1173,22.4,52.77,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:48.414,0.020107422024011612,0.02353788948059082,6001.16748046875,0.01992635118464629
1174,1174,22.4,52.7,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:53.423,0.020107422024011612,0.023535242080688478,6001.16748046875,0.019890137016773224
1175,1175,22.4,52.6,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:38:58.482,0.020107422024011612,0.023534429550170897,6001.16748046875,0.019853922848900158
1176,1176,22.4,52.6,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:03.506,0.020107422024011612,0.023536230087280275,6001.16748046875,0.019817708681027096
1177,1177,22.4,52.59,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:08.533,0.020107422024011612,0.023539310455322267,6001.16748046875,0.01978149451315403
1178,1178,22.4,52.51,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:13.573,0.020107422024011612,0.023539730072021484,6001.16748046875,0.019745280345280964
1179,1179,22.4,52.5,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:18.589,0.020107422024011612,0.02353825569152832,6001.16748046875,0.0197090661774079
1180,1180,22.4,52.48,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:23.595,0.020107422024011612,0.023538131713867188,6001.16748046875,0.019672852009534836
1181,1181,22.4,52.5,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:28.608,0.020107422024011612,0.023540048599243163,6001.16748046875,0.01963663784166177
1182,1182,22.4,52.4,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:33.613,0.020107422024011612,0.023517351150512695,6001.16748046875,0.019600423673788708
1183,1183,22.4,52.4,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:38.643,0.020107422024011612,0.023486038208007813,6001.16748046875,0.019564209505915642
1184,1184,22.4,52.4,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:43.674,0.020107422024011612,0.023466114044189454,6001.16748046875,0.019527995338042576
1185,1185,22.4,52.4,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:48.674,0.020107422024011612,0.02344557571411133,6001.16748046875,0.019491781170169514
1186,1186,22.4,52.4,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:53.704,0.020107422024011612,0.023426721572875977,6001.16748046875,0.019455567002296448
1187,1187,22.4,52.4,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:39:58.765,0.020107422024011612,0.023396608352661132,6001.16748046875,0.019419352834423382
1188,1188,22.4,52.4,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:03.782,0.020107422024011612,0.02336602783203125,6001.16748046875,0.01938313866655032
1189,1189,22.4,52.4,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:08.843,0.020107422024011612,0.02334774589538574,6001.16748046875,0.019346924498677254
1190,1190,22.4,51.88,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:13.873,0.020107422024011612,0.023315238952636718,6001.16748046875,0.019310710330804188
1191,1191,22.4,51.8,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:18.963,0.020107422024011612,0.02327761459350586,6001.16748046875,0.019274496162931126
1192,1192,22.4,52.2,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:23.984,0.01923828199505806,0.023243824005126954,6000.42333984375,0.01923828199505806
1193,1193,22.4,52.1,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:28.992,0.01923828199505806,0.023211254119873046,6000.42333984375,0.019224447353432577
1194,1194,22.4,52.0,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:34.020,0.01923828199505806,0.023172161102294923,6000.42333984375,0.01921061271180709
1195,1195,22.4,51.97,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:39.087,0.01923828199505806,0.023131364822387694,6000.42333984375,0.019196778070181608
1196,1196,22.4,51.9,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:44.106,0.01923828199505806,0.023101057052612305,6000.42333984375,0.019182943428556126
1197,1197,22.4,51.8,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:49.135,0.01923828199505806,0.02307024574279785,6000.42333984375,0.01916910878693064
1198,1198,22.4,51.8,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:54.141,0.01923828199505806,0.02302756881713867,6000.42333984375,0.019155274145305157
1199,1199,22.4,51.8,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:40:59.187,0.01923828199505806,0.02298023986816406,6000.42333984375,0.019141439503679674
1200,1200,22.4,51.8,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:04.232,0.01923828199505806,0.02293621826171875,6000.42333984375,0.019127604862054188
1201,1201,22.4,51.8,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:09.300,0.01923828199505806,0.022897537231445313,6000.42333984375,0.019113770220428705
1202,1202,22.4,51.8,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:14.357,0.01923828199505806,0.02285662841796875,6000.42333984375,0.019099935578803223
1203,1203,22.4,51.78,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:19.425,0.01923828199505806,0.022816333770751953,6000.42333984375,0.019086100937177736
1204,1204,22.4,51.8,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:24.452,0.01923828199505806,0.02277884864807129,6000.42333984375,0.019072266295552254
1205,1205,22.4,51.7,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:29.502,0.01923828199505806,0.022742689132690428,6000.42333984375,0.01905843165392677
1206,1206,22.3,51.7,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:34.549,0.01923828199505806,0.02268672561645508,6000.42333984375,0.019044597012301285
1207,1207,22.4,51.7,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:39.559,0.01923828199505806,0.022651607513427735,6000.42333984375,0.019030762370675802
1208,1208,22.4,51.7,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:44.567,0.01923828199505806,0.022619304656982423,6000.42333984375,0.01901692772905032
1209,1209,22.4,51.7,24.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:49.592,0.01923828199505806,0.022587495803833006,6000.42333984375,0.019003093087424833
1210,1210,22.4,51.7,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:54.617,0.01923828199505806,0.02257847213745117,6000.42333984375,0.01898925844579935
1211,1211,22.4,51.7,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:41:59.631,0.01923828199505806,0.022568496704101562,6000.42333984375,0.018975423804173868
1212,1212,22.4,51.7,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:04.688,0.01923828199505806,0.022569948196411133,6000.42333984375,0.018961589162548382
1213,1213,22.3,51.7,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:09.741,0.01923828199505806,0.022550804138183594,6000.42333984375,0.0189477545209229
1214,1214,22.4,51.25,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:14.750,0.01923828199505806,0.022541845321655273,6000.42333984375,0.018933919879297417
1215,1215,22.4,51.24,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:19.792,0.01923828199505806,0.022531763076782226,6000.42333984375,0.01892008523767193
1216,1216,22.4,51.56,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:24.809,0.018906250596046448,0.02252746772766113,5999.45068359375,0.018906250596046448
1217,1217,22.4,51.52,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:29.878,0.018906250596046448,0.022521564483642578,5999.45068359375,0.01887907662793346
1218,1218,22.4,51.46,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:34.936,0.018906250596046448,0.022513580322265626,5999.45068359375,0.018851902659820473
1219,1219,22.4,51.4,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:39.976,0.018906250596046448,0.022503501892089845,5999.45068359375,0.018824728691707485
1220,1220,22.4,51.4,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:45.012,0.018906250596046448,0.022510021209716798,5999.45068359375,0.0187975547235945
1221,1221,22.4,51.33,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:50.052,0.018906250596046448,0.022517120361328125,5999.45068359375,0.018770380755481514
1222,1222,22.4,51.3,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:42:55.095,0.018906250596046448,0.022509471893310547,5999.45068359375,0.018743206787368526
1223,1223,22.4,51.3,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:00.096,0.018906250596046448,0.02250435256958008,5999.45068359375,0.01871603281925554
1224,1224,22.4,51.3,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:05.146,0.018906250596046448,0.0225018253326416,5999.45068359375,0.01868885885114255
1225,1225,22.4,51.33,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:10.215,0.018906250596046448,0.02250016975402832,5999.45068359375,0.018661684883029564
1226,1226,22.4,51.3,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:15.236,0.018906250596046448,0.022499513626098634,5999.45068359375,0.018634510914916576
1227,1227,22.4,51.29,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:20.239,0.018906250596046448,0.02250133514404297,5999.45068359375,0.01860733694680359
1228,1228,22.4,51.3,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:25.252,0.018906250596046448,0.022502689361572265,5999.45068359375,0.018580162978690605
1229,1229,22.4,51.29,24.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:30.294,0.018906250596046448,0.02252520751953125,5999.45068359375,0.018552989010577618
1230,1230,22.4,51.3,24.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:35.315,0.018906250596046448,0.02254689407348633,5999.45068359375,0.01852581504246463
1231,1231,22.3,51.3,24.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:40.338,0.018906250596046448,0.022547565460205077,5999.45068359375,0.018498641074351643
1232,1232,22.4,51.3,24.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:45.422,0.018906250596046448,0.022567533493041993,5999.45068359375,0.018471467106238655
1233,1233,22.4,51.24,24.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:50.456,0.018906250596046448,0.022585798263549804,5999.45068359375,0.018444293138125668
1234,1234,22.4,51.3,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:43:55.505,0.018906250596046448,0.022581520080566405,5999.45068359375,0.01841711917001268
1235,1235,22.4,51.3,24.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:00.522,0.018906250596046448,0.022601871490478515,5999.45068359375,0.018389945201899696
1236,1236,22.4,51.3,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:05.598,0.018906250596046448,0.022604198455810548,5999.45068359375,0.01836277123378671
1237,1237,22.4,51.43,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:10.640,0.018906250596046448,0.022603050231933593,5999.45068359375,0.01833559726567372
1238,1238,22.4,50.8,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:15.677,0.018906250596046448,0.022588098526000976,5999.45068359375,0.018308423297560734
1239,1239,22.4,51.4,24.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:20.698,0.018281249329447746,0.022584917068481446,5999.45068359375,0.018281249329447746
1240,1240,22.4,51.36,24.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:25.714,0.018281249329447746,0.022593887329101562,3000.011474609375,0.018188919872045517
1241,1241,22.4,51.15,24.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:30.715,0.018281249329447746,0.022597841262817383,3000.011474609375,0.018096590414643288
1242,1242,22.4,50.98,24.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:35.772,0.018281249329447746,0.022597541809082033,3000.011474609375,0.01800426095724106
1243,1243,22.4,50.75,24.2,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:40.822,0.018281249329447746,0.022618703842163086,3000.011474609375,0.01791193149983883
1244,1244,22.4,50.61,24.2,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:45.865,0.018281249329447746,0.022645225524902345,3000.011474609375,0.0178196020424366
1245,1245,22.4,50.39,24.2,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:50.888,0.018281249329447746,0.022666309356689455,3000.011474609375,0.01772727258503437
1246,1246,22.4,50.13,24.2,0.0,0.0,0.0,0.0,True,2023-02-25 11:44:55.902,0.018281249329447746,0.022669904708862303,3000.011474609375,0.01763494312763214
1247,1247,22.4,49.81,24.2,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:00.963,0.018281249329447746,0.022666652679443358,3000.011474609375,0.017542613670229912
1248,1248,22.4,49.0,24.2,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:06.020,0.018281249329447746,0.022646818161010742,3000.011474609375,0.017450284212827682
1249,1249,22.4,48.73,24.2,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:11.064,0.018281249329447746,0.022621370315551757,3000.011474609375,0.017357954755425453
1250,1250,22.4,48.5,24.2,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:16.067,0.017265625298023224,0.022589086532592773,0.0,0.017265625298023224
1251,1251,22.4,48.22,24.1,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:21.117,0.017265625298023224,0.022573097229003906,0.0,0.01725179065639774
1252,1252,22.4,48.0,24.1,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:26.150,0.017265625298023224,0.022550790786743165,0.0,0.017237956014772255
1253,1253,22.4,47.7,24.1,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:31.169,0.017265625298023224,0.022519392013549806,0.0,0.017224121373146772
1254,1254,22.4,47.5,24.1,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:36.171,0.017265625298023224,0.02248080825805664,0.0,0.01721028673152129
1255,1255,22.4,47.2,24.0,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:41.207,0.017265625298023224,0.022453882217407226,0.0,0.017196452089895804
1256,1256,22.4,47.0,24.0,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:46.294,0.017265625298023224,0.022420177459716795,0.0,0.01718261744827032
1257,1257,22.4,46.73,24.0,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:51.295,0.017265625298023224,0.02237745475769043,0.0,0.017168782806644838
1258,1258,22.4,46.48,23.9,0.0,0.0,0.0,0.0,True,2023-02-25 11:45:56.354,0.017265625298023224,0.022343618392944336,0.0,0.017154948165019352
1259,1259,22.4,46.2,23.9,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:01.415,0.017265625298023224,0.0222744083404541,0.0,0.01714111352339387
1260,1260,22.4,45.91,23.9,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:06.420,0.017265625298023224,0.022190122604370116,0.0,0.017127278881768387
1261,1261,22.4,45.61,23.9,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:11.447,0.017265625298023224,0.02209699249267578,0.0,0.0171134442401429
1262,1262,22.4,45.4,23.8,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:16.486,0.017265625298023224,0.022012596130371095,0.0,0.017099609598517418
1263,1263,22.4,45.14,23.8,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:21.549,0.017265625298023224,0.02191512107849121,0.0,0.017085774956891935
1264,1264,22.4,44.82,23.7,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:26.575,0.017265625298023224,0.021830047607421875,0.0,0.01707194031526645
1265,1265,22.4,44.6,23.7,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:31.650,0.017265625298023224,0.021725168228149416,0.0,0.017058105673640966
1266,1266,22.4,44.3,23.7,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:36.678,0.017265625298023224,0.021613058090209962,0.0,0.017044271032015484
1267,1267,22.4,44.1,23.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:41.683,0.017265625298023224,0.02150617790222168,0.0,0.017030436390389998
1268,1268,22.4,43.85,23.6,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:46.736,0.017265625298023224,0.021410505294799806,0.0,0.017016601748764515
1269,1269,22.4,43.6,23.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:51.810,0.017265625298023224,0.021276187896728516,0.0,0.017002767107139032
1270,1270,22.4,43.3,23.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:46:56.858,0.017265625298023224,0.021098392486572266,0.0,0.016988932465513546
1271,1271,22.4,43.1,23.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:47:01.926,0.017265625298023224,0.02091476821899414,0.0,0.016975097823888063
1272,1272,22.4,42.8,23.5,0.0,0.0,0.0,0.0,True,2023-02-25 11:47:06.943,0.017265625298023224,0.020740238189697266,0.0,0.01696126318226258
1273,1273,22.4,42.58,23.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:47:11.966,0.017265625298023224,0.020585979461669922,0.0,0.016947428540637095
1274,1274,22.4,42.37,23.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:47:17.007,0.016933593899011612,0.020501991271972657,0.0,0.016933593899011612
1275,1275,22.4,42.1,23.4,0.0,0.0,0.0,0.0,True,2023-02-25 11:47:22.073,0.016933593899011612,0.020426713943481445,0.0,0.016889011730318485
1276,1276,22.4,41.84,23.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:47:27.112,0.016933593899011612,0.0203900089263916,0.0,0.016844429561625355
1277,1277,22.4,41.62,23.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:47:32.170,0.016933593899011612,0.020366783142089843,0.0,0.016799847392932228
1278,1278,22.4,41.4,23.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:47:37.209,0.016933593899011612,0.020365726470947264,0.0,0.0167552652242391
1279,1279,22.4,41.18,23.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:47:42.251,0.016933593899011612,0.02036210823059082,0.0,0.01671068305554597
1280,1280,22.4,40.91,23.3,0.0,0.0,0.0,0.0,True,2023-02-25 11:47:47.260,0.016933593899011612,0.020364883422851563,0.0,0.016666100886852844
